	2019-Dec	2018-Dec	2018-Nov	2019-Apr	2019-Aug	2019-Feb	2019-Jan	2019-Jul	2019-Jun	2019-Mar	2019-May	2019-Nov	2019-Sep	2020-Aug	2020-Dec	2020-Feb	2020-Jan	2020-Jul	2020-Mar	2020-Nov	2020-Oct	2020-Sep	2021-Apr	2021-Jan	2021-Jun	2021-Mar	2021-May
2019-Mar-viral-fraction__viral-spades-short__as-yet-unknown__19695bp__001168||full	0.3882801	3.193951	3.7938087	0.39910987	0.5067429	1.4897255	1.8361945	0.47566018	0.3801973	0.42299792	0.21511886	0.26883397	0.671838	1.665665	0.52861196	0.31541914	0.36837143	1.0191307	0.29227266	0.60421133	1.2224581	1.4857496	0.049106862	0.3594698	0.14898813	0.13979681	0.071973994
2019-Jul-viral-fraction__viral-spades-short__as-yet-unknown__21571bp__000553||full	0.046069495	0.28842345	0.2691973	0	2.6422794	0.24396333	0.21324539	1.4360404	0.18478239	0.08401701	0.49900723	0.072167605	1.2649887	0.43154076	0.13443215	0.09262827	0.12538563	0.14199609	0.062421635	0.24520828	0.21796227	0.50339574	0.074845724	0.10041594	1.1416951	0	0
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__13704bp__002085||full	0.8395976	0.1053474	0.08956771	0.46906367	0.059734356	0	0.07938464	0.06413229	0	0	0.118938334	0.9790604	0	3.2295034	0.35703513	0.37511423	0.37614584	0.47812605	0	0.37462834	0.5424753	0.66807956	0	0.27085373	0.06266066	0.10314726	0
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__16029bp__001544||full	2.4099965	0.04813131	0.08405532	0	0	0	0	0	0	0	0	0	0	0	0	0.050165404	0.067259334	0	0	0	0	0	0	0	0	0	0
2020-Jul-viral-fraction__viral-spades-short__as-yet-unknown__21625bp__000678||full	0	0	0	0	0.4949552	0	0	0.13821302	0	0	0	0.058821652	0.06439004	0.14903611	0	0	0	0.99788564	0.112083726	0	0	0.09624088	0	0	0.06664115	0.11134926	0
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__19160bp__001092||full	0.52072674	0.14310375	0	0.110344365	0.053598013	0.53216255	0.704041	0	0	0.17965195	0.08379506	0.055592023	0	0	0.47948062	0.56852126	0.39497453	0	0.14569926	0.20365052	0	0	0.09345952	0.19664997	0.10518742	0.06884512	0
2020-Feb-viral-fraction__viral-spades-short__as-yet-unknown__36982bp__000210||full	0.057376865	0	0	0.121372916	0	0	0.15754199	0	0	0.06016219	0	0	0	0	0.11063841	2.8424432	1.4257243	0	0.87217885	0	0	0	0.07534958	0.13181841	0	0.108702555	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__32907bp__000322||full	2.3801086	0.42001432	0.44852456	0	0	0	0.2545032	0	0	0	0	4.2705803	1.0960152	0	0.18601295	0.93550175	1.3307486	0	0.17953719	0.12005439	0.09966156	0.7833082	0.065185964	0.14447206	0	0	0
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__18389bp__000973||full	8.669675	26.608173	24.421762	21.862785	0.098872334	36.359753	55.91381	0.15637243	1.1310093	14.311996	3.8539119	15.110844	0.1342561	0	0.07197295	6.3330693	7.369937	0.059732582	2.7744782	0	0	0	0.13592033	0.08246856	0.08461643	0.050101105	0.08346998
2021-Jan-viral-fraction__viral-spades-short__as-yet-unknown__53225bp__000064||full	0	0.0529099	0.07528411	0	0.14663161	0	0	0.12314492	0	0	0	0	0.17781946	0.104168646	1.4435679	0	0	0.07121981	0	4.22797	0.13948917	0.10274123	0.5424186	2.346314	0.20697804	0.4303435	0.18642324
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__93282bp__000009||full	0.7469622	5.0249	6.3782516	0.08054225	5.988155	2.7106347	2.579564	3.5540218	0	0.8047049	0.28277802	1.1817006	5.510998	5.640315	2.150472	1.6782496	2.9355667	1.1318678	0.8094795	3.5368056	5.6971807	21.841545	0.46551555	1.3489108	0.05697696	0.56559837	0.13434815
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__102833bp__000004||full	1.6948698	0.15328489	0.1415866	0.05313622	0.39367184	0	0.1419429	0.22167856	0.29019287	0.20170279	0.26540673	1.8407276	2.406314	0.22442462	0.17995445	0.64884967	0.6567462	0.5094531	0.19328198	0.24577916	0.3883194	0.113274924	0.2521594	0.08169044	1.2134417	0.04397754	0.20989995
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__20696bp__000861||full	0	0.10310931	0.106827006	0	0.942464	0	0	0.17908442	0	0	0	0	0.11950321	0	0	0	0	0	0	0	0	0.04245437	0	0	0	0	0
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__16497bp__001394||full	0	0.04343246	0	0	2.9780822	0	0	0.53350407	0.08679459	0	0	0.14999191	6.013494	0.33648553	0.12649769	0	0	0	0	0.43177563	2.402464	14.63365	0.070898406	0.0948512	0	0.073062606	0
2020-Jul-viral-fraction__viral-spades-short__as-yet-unknown__33209bp__000249||full	0.31022775	0.24211095	0.2624101	0.17043367	0.4130285	0	0.30887243	0.42394945	0.044715207	0.12889601	0.07856718	0.32200688	0.43757033	0.7764151	0.560287	0.29459453	0.16816324	2.1025488	0.3287745	0.3726825	0.28799346	0.27293423	0.30278933	0.48383865	0.3044046	0.15290219	0.27084813
2020-Mar-viral-fraction__viral-spades-short__as-yet-unknown__30901bp__000388||full	1.4916295	0.5140363	0.6174898	0.046801787	1.8531848	1.225126	1.1109109	2.3337696	2.4276698	1.1800121	3.0856557	2.0410118	0.8727788	0.9065296	0.15534993	1.9960564	1.7186425	0.23660691	1.5518756	0.14838009	0.2912184	0.33421978	0.07987489	0.20683531	0.30537012	0	0.06472828
2020-Sep-viral-fraction__viral-spades-short__as-yet-unknown__32618bp__000215||full	0.16712177	0.17694926	0.21886504	0.64191186	4.158429	0.45951727	0.3896811	2.2933044	1.6914091	0.19853923	2.0221634	0.39629853	11.388129	5.0807285	1.8622054	0.1436658	0.15981156	0.5575437	0.2595741	1.8690993	4.8188796	12.482044	0.15049842	1.3425363	1.3977339	0.3825148	0.14582755
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__19144bp__001017||full	3.4325187	0.39204657	0.3417048	0.08103763	3.8690786	0	0.35630107	1.1694698	1.9550254	0.14862536	9.885388	9.012062	6.5414896	0.3000696	4.791448	1.3803567	2.2397742	0.20779227	0.75614345	7.5202236	21.902811	29.235167	0.5200351	2.7488625	1.1631216	1.276046	0.4087839
2020-Feb-viral-fraction__viral-spades-short__as-yet-unknown__19934bp__000977||full	0.35250387	0.17014904	0.18335639	0	0.13887288	0.24765903	0.24023469	0.19334409	0.07350421	0.17308731	0.10233431	0.17366545	0.15163897	0.29942462	1.5423036	1.0600606	0.7268709	0.29901615	0.6127895	0.7729218	0.52748734	0.19945695	0.25063586	1.3732687	0.23803392	0.61876273	0.3495496
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__40912bp__000148||full	0	0	0	0.9307345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-Jan-viral-fraction__viral-spades-short__as-yet-unknown__25104bp__000556||full	0.17279555	0.16294162	0.08414889	2.9879003	0.14277472	8.519133	4.3174067	0.13828395	0.22299613	2.4184666	1.2355418	0.055337373	0.1442956	0	0.11582981	2.0106142	3.5537555	0.103250235	1.2716465	0	0	0.10577342	1.5774093	0.91690123	0.72559494	1.4431515	0.97365177
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__43889bp__000178||full	15.394732	2.73021	2.7849371	4.883432	7.8306603	3.3938043	3.5370812	9.182523	7.547115	3.503179	1.1375929	11.764775	11.872543	3.5902398	0.9149421	5.51373	6.9262333	4.3844705	3.2247214	0.73093337	1.4239012	2.1582687	0.8306377	0.9108588	2.381702	1.0194924	0.42968258
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__64845bp__000051||full	16.248606	27.798523	25.12265	18.940187	15.056023	23.271757	25.989151	6.13295	5.399295	7.256209	3.0239239	25.066612	37.4186	30.257603	31.79633	19.270123	17.85498	4.794318	7.1761217	24.574331	28.176588	32.27323	9.327997	24.91864	60.496197	9.61456	4.498285
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__30926bp__000370||full	0.4138455	1.6848967	0	0	0.20539631	0.235509	0.3491375	0	0	0.05484702	0	6.041273	0	0	0.10556234	0.072738364	0.1540797	0	0.30335274	0.17608143	0.86318904	1.016734	0	0.09596674	0	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__17683bp__001189||full	4.76828	0	0	0	0.028766464	0	0	0	0	0	0	9.344038	0.28485563	0	0	2.4466074	2.0370903	0.07351441	0.17792918	0	0	0	0	0	0	0	0
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__22626bp__000705||full	0.72181416	0.091823936	0.11248366	0	32.839497	0	0.055452734	34.3973	5.6201353	0	0	1.6121913	28.138477	2.5868642	0.23599088	0.7336224	0.9647291	0.5120057	0.49853197	0.3358401	0.59423125	1.630839	0	0.18794283	0	0.08162766	0
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__59931bp__000064||full	19.636023	0.44755518	0.13674378	0	0.65098196	0	0.28381762	1.5288538	0.723784	0.23705229	2.449983	7.9864836	0.38325366	0.63408524	0.12641661	5.2880807	6.9051223	0.6597405	0.568682	0.40649435	1.2381068	1.0641036	0.062471222	0.08428689	0	0	0.063777395
2021-Jan-viral-fraction__viral-spades-short__as-yet-unknown__26222bp__000436||full	3.3121233	0.5508332	0.57570714	3.2636068	0.35421813	1.1062447	1.4145492	0.54946667	0.24978556	1.1631842	0.47282553	0.76194304	0.47530204	0.6471313	20.300537	17.491058	15.578696	1.472752	12.367005	10.303644	2.248492	0.7617221	6.246256	25.417248	5.058067	21.204462	10.753859
2020-Jul-viral-fraction__viral-spades-short__as-yet-unknown__23505bp__000561||full	0.08878205	0.0479574	0.055889007	0	0.22319378	0	0	1.1987271	0.15893364	0	0.11749453	0.064663015	0.070222564	0.6682438	0.08969819	0.26452467	0.22249416	1.6593018	0.094153255	0.052204657	0.09040415	0.10124381	0	0.104955025	0.8237353	0.07827867	1.0152593
2020-Oct-viral-fraction__viral-spades-short__as-yet-unknown__12794bp__001957||full	0	0	0	0	0.17007844	0	0	0	0	0	0	0	0.049416758	0	2.9788077	0	0	0	0	2.4827964	6.1338377	3.4222043	0.24778685	1.4291234	0.05796064	0.31426945	0.18342067
2020-Nov-viral-fraction__viral-spades-short__as-yet-unknown__20799bp__000809||full	1.3526552	0	0	0	0	0	0	0	0	0	0	2.4302878	0	0	1.3224334	0.7036605	0.8515708	0	0.2970469	1.2231445	0.9945092	0	0.3733826	1.0582905	0.22793636	0.78821677	0.31538603
2021-Jun-viral-fraction__viral-spades-short__as-yet-unknown__29531bp__000170||full	1.6321423	2.8277273	2.9535017	0.05947978	0.5837322	1.5390037	1.5881661	0.8732129	1.8123622	0.45916748	0.11478056	2.043057	1.0439985	1.184864	1.9700958	1.7209014	2.2112017	1.3679973	1.6723303	3.5538929	7.8411803	5.2747197	1.2121601	2.095389	9.729337	0.59063125	1.7516418
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__23430bp__000779||full	0.10977175	0.95724607	1.3522106	0.9235937	0.08559214	0.84683484	0.86492765	0.07641893	0	0.57421243	0.04998823	0.08827118	0.07733426	0.08664792	0.8201507	0.15556943	0.15429382	0	0.25981924	0.62557465	1.1665884	2.0825524	0.09247161	0.4973235	0	0.2531885	0.113791786
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__29807bp__000454||full	6.175808	15.0252075	16.074055	24.99611	5.6556997	19.008385	17.897009	7.3377175	3.3601675	9.279085	7.2379403	6.5773764	10.847013	1.6650938	5.6411195	4.3664293	5.246345	1.3084441	2.5331733	3.804358	3.8854232	1.8988273	1.9214591	5.8294272	1.3138576	3.7959697	1.7175413
2021-Jun-viral-fraction__viral-spades-short__as-yet-unknown__30570bp__000156||full	0	0.1328017	0.18296379	0	0.88900924	0	0.091692366	0.85949254	1.4778241	0	0.22522493	0	0.306676	0.06943317	0	0	0	0	0	0	0	0.06924556	0	0	39.071617	0	5.118175
2019-Jun-viral-fraction__viral-spades-short__as-yet-unknown__25141bp__000356||full	1.0470824	0.38433477	0.41720948	0.11668821	3.1581619	0.2256383	0.28091198	2.978547	12.321525	0.19376883	0.069922574	2.317589	2.108998	7.966311	1.3145847	0.3214492	0.5487094	26.477112	0.45530328	2.7314072	7.0609245	10.797061	0.37931007	0.9222204	0.15294836	0.780229	0.3583659
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__39692bp__000134||full	0.62554616	0.92256093	1.0140725	0.62412506	0.17956612	0.5126925	0.72186524	0	0	0.17091951	0.051963396	0.85607666	10.541184	2.9307103	0.39536735	0.46588787	0.61513436	0	0.17472921	0.33133602	0.5090485	1.5483612	0.04848951	0.19265512	0	0.06989053	0
2020-Oct-viral-fraction__viral-spades-short__as-yet-unknown__19777bp__000749||full	0.3406114	0	0	0	0.15049139	0	0	0	0	0	0	0.83351034	0.07952653	0	3.1678524	0.1874284	0.34308565	0	0.16150264	5.4282475	22.656588	9.04155	0.09593279	1.7345879	0	0.1467244	0
2018-Dec-viral-fraction__viral-spades-short__as-yet-unknown__33569bp__000363||full	0	2.4398713	0	0	0.28608006	0	0.096490085	0	0.15878639	0	0	0.27347088	0	0	0	0	0	0	0	0	0	0.070452124	0	0	0.2509022	0	0
2020-Dec-viral-fraction__viral-spades-short__as-yet-unknown__32349bp__000225||full	8.971297	15.761671	15.700691	25.369614	9.113375	16.936531	14.656091	10.365341	1.5400387	16.861774	5.67677	9.624597	18.43443	5.0136485	10.148483	6.0252023	7.4372544	12.365105	4.6816397	7.871053	4.997891	5.10619	12.68672	13.232876	4.349391	15.89983	11.514112
2019-May-viral-fraction__viral-spades-short__as-yet-unknown__17996bp__000690||full	0	0.1404814	0.11949243	0	4.1112146	0	0.08456561	5.654681	0.9951827	0	2.1535587	0.05918797	1.1050404	7.9753146	0.06128399	0	0	21.237059	0	0.3279322	1.4238993	8.428005	0.16069777	0.07547667	3.821635	0.077952206	0.10430158
2020-Feb-viral-fraction__viral-spades-short__as-yet-unknown__25256bp__000579||full	4.63799	1.4165658	0.6052756	32.986797	0.29970768	32.483948	31.096552	0.73741513	2.529659	14.374184	8.144513	0.22685319	0.23508172	0.17380966	12.586209	35.77891	34.23681	0.6935624	21.569326	3.5909197	0.24035534	0.18479078	3.6924238	15.886855	1.7416252	6.966696	2.2676597
2019-Jun-viral-fraction__viral-spades-short__as-yet-unknown__24300bp__000387||full	0	0.5358603	0.7935845	0	11.869838	0.3168359	0.29460332	29.515932	122.015144	0	29.659367	0.080430634	2.0838518	13.171041	0.23237023	0.13156347	0.19342068	3.4147635	0.33217037	0.40742165	1.4585164	13.724603	0	0.12289334	159.28586	0	4.2861342
2021-May-viral-fraction__viral-spades-short__as-yet-unknown__57479bp__000022||full	5.715209	1.8535897	1.5765438	3.2262614	2.1601036	3.5731537	2.8049326	3.1235855	5.1564255	3.7003741	7.020674	3.5899758	1.9041946	2.1286032	1.3425307	6.1589212	7.0196414	4.2888484	3.5647993	1.114187	1.8346031	1.5833771	6.6439047	1.503306	10.739841	3.0713108	12.605189
2019-May-viral-fraction__viral-spades-short__as-yet-unknown__24180bp__000376||full	0.32970583	2.1669426	1.8312758	0.5345179	11.095365	1.2789025	1.6253289	14.804943	117.31358	0.2665728	1235.0604	0.4516579	2.2727842	48.000042	1.9376752	2.0673392	0.8631927	9.881106	0.6623229	1.3729542	6.028627	22.55182	0.34614956	0.9015329	67.56459	0.26455396	5.771448
2020-Oct-viral-fraction__viral-spades-short__as-yet-unknown__38024bp__000158||full	0	0	0	0	0.05026311	0	0	0	0	0	0	0	0	0	0.21803525	0	0	0	0	0.3602793	2.7338884	0	0	0.10726886	0	0	0
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__26344bp__000501||full	0	0	0	0	15.818969	0	0	1.8803334	0	0	0	0	3.4335647	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019-Mar-viral-fraction__viral-spades-short__as-yet-unknown__41110bp__000236||full	0.25948644	0.61177635	0.61591375	0	0.1158311	5.6669197	4.2609715	0.2313831	0.24529113	2.0759556	0.22455472	0.18664443	0.12404648	0	12.787061	1.6668354	1.8754064	0.072821155	1.4483485	4.3964124	0.49893397	0.071878746	2.0956347	12.369959	0.75109303	5.3491144	1.1314335
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__26671bp__000494||full	0	0	0	0	1.9571843	0	0	1.4560323	0	0	0.20693181	0	0.4234204	0	0	0	0	0.06596531	0	0	0	0	0.30195627	0	0.4244259	0	0.79944843
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__36038bp__000292||full	0.40960807	7.2186513	7.9404354	5.3008523	1.4880868	5.7173576	5.246225	1.2880023	0.5171638	1.5054845	0.4854037	0.5357273	2.1538675	0.19647856	0.19034465	0.40238455	0.6844034	0.04099574	0.5407239	0.2615188	0.33092436	0.47672242	0.060847342	0.20290166	0	0.07552664	0
2020-Mar-viral-fraction__viral-spades-short__as-yet-unknown__17395bp__001328||full	6.0377674	1.6476923	1.4625713	3.3130589	2.1317837	3.2041457	2.9320955	2.8317473	0.36340547	1.01568	0.47984713	1.7971182	2.4779544	0.9068238	9.771743	9.66119	12.242473	0.74721813	9.149068	6.678193	3.095548	1.5394065	1.5001571	7.1285024	1.4711092	2.5789654	1.1819485
2021-Apr-viral-fraction__viral-spades-short__as-yet-unknown__31464bp__000264||full	0.051898353	1.2182298	1.8064506	0	0.0386848	1.617271	1.564783	0.054718025	0	0.4327139	0.096995845	0	0	0	6.7031136	3.1759887	2.380461	0.10818784	1.5611289	6.8065553	5.397572	0.29276064	7.621937	5.25244	0.28790027	4.7834535	1.0984368
2021-May-viral-fraction__viral-spades-short__as-yet-unknown__38472bp__000099||full	0.0962296	0.6360338	0.05657812	0	0.29639322	0	0	0.23344436	3.5860987	0	3.1890938	1.0609459	0.3826796	2.34933	0.39022347	0.06397885	0.16984388	0.6927397	0.12340637	0.8835645	0.24149974	2.8713236	0	0.28253734	8.831573	0	14.191412
2020-Mar-viral-fraction__viral-spades-short__as-yet-unknown__40809bp__000185||full	0.06550824	0	0	1.0869926	0	0	0	0	0.04959655	0.109130934	0.14929621	0	0.091968454	0.10255083	0.112517364	0.31738126	0.2175865	0.17449468	10.339012	0	0	0.0620865	0.25222397	0.11020116	0	0.18151905	0.115801975
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__23910bp__000639||full	5.426345	0	0	0.113504134	0.10371985	0	0.072984695	0.046985324	0.14151111	0.123402774	0.108720735	1.3558797	0.06670991	0.31402248	0	0.8303491	0.82685876	0.4074409	0.21650125	0	0	0.077963084	0	0	0.17147489	0	0
2021-May-viral-fraction__viral-spades-short__as-yet-unknown__32970bp__000157||full	1.7440146	2.2077875	2.433476	0.8073474	1.1109563	2.073669	1.7989081	1.6135957	0.24483728	1.70538	0.70469034	1.4433324	1.4545959	8.578486	4.6185117	1.224954	1.3107841	24.012892	1.1645882	4.267274	4.4465966	4.8511305	10.916272	5.1738753	8.943742	6.7905235	11.261191
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__24836bp__000688||full	0	8.8845415	11.047582	0.051952463	0.041045293	8.1443815	5.6420813	0	0	2.49005	0.22133318	0	0	0	0.6528104	4.580092	4.2197485	0	3.5382683	0.47213924	0.44290957	0.6337635	0.14151147	0.61698717	0	0.29550463	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__17752bp__001321||full	1.5982368	1.9742118	1.6416802	0.22662762	2.428799	1.5850695	2.1258056	0.96504706	0.6897965	0.46544313	0.76951206	1.383182	3.5114174	1.6009914	2.1971605	2.1690516	1.0562214	0.30996364	0.50720596	0.6349143	0.7666154	0.54210746	0.4817889	1.3282167	0.5730452	0.3232262	0.20765072
2021-Apr-viral-fraction__viral-spades-short__as-yet-unknown__92398bp__000012||full	0	0	0	0.19923835	0.13295574	0.3625716	0.19773695	0.26400486	0.6032515	0.70465994	1.4431344	0.041968763	0.03725623	0.18376698	0.16721833	0.29098853	0.14326826	0.81935537	0.23466863	0.16849366	0.07197481	0.058890782	7.263074	0.28865975	2.093781	1.2749425	6.047883
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__24608bp__000576||full	1.0648665	0.98318434	0.85562915	0.1802066	9.419312	0.81349546	1.1746892	6.6554446	3.7278597	0.29882175	0.59672403	0.9123614	6.3280354	0.452991	1.0622	1.8484713	1.3037572	0.27057853	1.0825739	0.7526095	0.7884506	0.54112417	0.21636577	0.7867609	0.2389168	0.21867421	0.14620031
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__69846bp__000033||full	0	0	0	0	12.198493	0	0	1.7625041	0	0	0	0.046193384	2.2496967	0.5308666	0.06773815	0	0.05216733	0	0	0.08324081	0.06153328	0.24300854	0	0	0	0	0
2019-May-viral-fraction__viral-spades-short__as-yet-unknown__32073bp__000192||full	0.10499395	4.432907	4.548818	0.077204496	1.8317302	2.3565044	2.5781343	1.7954146	3.9685657	1.0619514	2.0927753	0.17053023	0.8171719	0.13961549	0	0.21883044	0.2956097	0.19975102	0.17369725	0.09094377	0.13486701	0.0948228	0.14026424	0.10314766	0.7181514	0	0.15693651
2020-Mar-viral-fraction__viral-spades-short__as-yet-unknown__27670bp__000489||full	0.034884144	0.054415587	0.049936652	0.63789517	0.04755984	0.33389553	0.23040864	0.06629693	0.10534833	0.821744	0.29172516	0	0	0.4162028	0.2550853	0.60398763	0.41998148	0.70150113	3.495082	0.088748164	0.11226047	0.17158553	0.5180636	0.28208515	0.14906749	0.5516194	0.24377947
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__93120bp__000010||full	5.4673243	0.95177525	0.9363789	0.55791956	2.5831132	0.5984088	0.65359354	2.4675171	0.106528394	0.4199892	0.055314258	6.1708794	15.001962	1.4084998	0.67067456	0.7427482	1.1680524	0.1979012	0.63835967	1.1341422	1.9372203	1.6703076	0.32401827	0.36844188	0.12974153	0.22641297	0.13731425
2020-Sep-viral-fraction__viral-spades-short__as-yet-unknown__32724bp__000211||full	0	0.09401344	0.03747498	0	0	0	0.052284468	0	0	0	0	0	0	2.3371522	0.65213877	0	0	0.9053549	0	0.45382032	1.3099647	3.5027828	0.28618956	0.2422208	0.15732089	0.12508705	0.08335005
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__53769bp__000080||full	0.4868717	0	0	0	1.3261876	0	0	0	0	0	0	0.6577585	0.6087862	0	0	0.3962732	0.5527564	0	0.42500752	0	0	0	0	0	0.08234504	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__100965bp__000013||full	8.317968	0.700908	0.6971884	2.3762739	0.22007245	0.5016352	0.71136165	0.3473563	0.21446018	0.7999243	0.1843026	8.817534	0.85213643	2.4158018	2.9951096	2.596948	2.5430589	1.5002688	1.5267932	3.2169445	1.812654	0.79691124	0.8951196	2.075685	1.220312	1.4427962	1.2261928
2021-May-viral-fraction__viral-spades-short__as-yet-unknown__63751bp__000012||full	0.19931316	0	0	0	0.16919886	0	0	0	0	0.06666973	0.130642	0.25094113	0.12086124	0.26761916	0.42539352	0.78766036	0.3552747	1.30131	0.14664176	0.121650115	0	0.18498503	86.233604	8.947272	0.5249776	71.3552	10.913545
